filename,postgres_time_0,postgres_time_1,postgres_time_2
row_more_sep_row8_col6.csv,0.013704538345336914,0.01166224479675293,0.012856483459472656
row_field_delimiter_28_0x20.csv,0.012822389602661133,0.014761686325073242,0.011519432067871094
row_extra_quote79_col3.csv,0.014220952987670898,0.012792110443115234,0.012450933456420898
row_less_sep_row44_col3.csv,0.012859344482421875,0.01561880111694336,0.011484622955322266
row_less_sep_row48_col4.csv,0.013774871826171875,0.013799428939819336,0.012447357177734375
row_more_sep_row65_col3.csv,0.014647960662841797,0.012468338012695312,0.011960029602050781
row_more_sep_row78_col6.csv,0.013950109481811523,0.016531705856323242,0.01505422592163086
row_more_sep_row16_col8.csv,0.016481876373291016,0.011827707290649414,0.013868093490600586
row_more_sep_row41_col0.csv,0.012671709060668945,0.011990547180175781,0.011307239532470703
row_extra_quote39_col5.csv,0.01217198371887207,0.013771533966064453,0.01196432113647461
row_extra_quote55_col4.csv,0.012503385543823242,0.013480424880981445,0.01129603385925293
row_less_sep_row81_col4.csv,0.01239919662475586,0.013541936874389648,0.012448787689208984
row_less_sep_row42_col2.csv,0.016232967376708984,0.014372587203979492,0.013162612915039062
row_extra_quote55_col7.csv,0.01458740234375,0.013956069946289062,0.012099742889404297
row_less_sep_row51_col3.csv,0.013903379440307617,0.013046979904174805,0.012103557586669922
row_more_sep_row71_col2.csv,0.013697385787963867,0.013356447219848633,0.013998031616210938
row_less_sep_row11_col2.csv,0.014843225479125977,0.015154123306274414,0.01267862319946289
row_more_sep_row50_col1.csv,0.012443065643310547,0.012682437896728516,0.014384031295776367
row_more_sep_row51_col5.csv,0.012321949005126953,0.014057636260986328,0.01235198974609375
row_more_sep_row8_col8.csv,0.01446080207824707,0.012172698974609375,0.011997222900390625
row_more_sep_row18_col3.csv,0.013597249984741211,0.013154029846191406,0.013483524322509766
row_extra_quote17_col0.csv,0.013942956924438477,0.012691259384155273,0.012783050537109375
row_extra_quote45_col0.csv,0.01657700538635254,0.013226032257080078,0.013939619064331055
row_extra_quote19_col4.csv,0.0131988525390625,0.012488603591918945,0.01858997344970703
row_less_sep_row46_col4.csv,0.012753963470458984,0.012300252914428711,0.01277470588684082
row_more_sep_row65_col1.csv,0.012544631958007812,0.01227116584777832,0.012836456298828125
row_less_sep_row76_col3.csv,0.013269662857055664,0.012776374816894531,0.013141870498657227
row_less_sep_row75_col7.csv,0.013861656188964844,0.013155937194824219,0.011880636215209961
row_extra_quote33_col2.csv,0.012909889221191406,0.0145416259765625,0.01243901252746582
row_extra_quote24_col2.csv,0.014173746109008789,0.015201807022094727,0.01245260238647461
row_less_sep_row69_col3.csv,0.01545572280883789,0.011511087417602539,0.013343572616577148
