filename,univocity_time_0,univocity_time_1,univocity_time_2
"row_more_sep_row21_col5.csv",0.0040710680186748505,0.008292785845696926,0.0036739399656653404
"row_extra_quote41_col0.csv",0.0038236540276557207,0.0037175060715526342,0.003724948037415743
"row_less_sep_row30_col8.csv",0.004039110150188208,0.004703652113676071,0.004507217090576887
"row_less_sep_row74_col3.csv",0.003704089904204011,0.004041469190269709,0.003833445953205228
"row_more_sep_row53_col6.csv",0.003828472923487425,0.003994072787463665,0.005294125061482191
"row_less_sep_row9_col5.csv",0.003672050079330802,0.0045068878680467606,0.00396738201379776
"row_extra_quote34_col4.csv",0.0037707749288529158,0.004750802181661129,0.00790317077189684
"row_more_sep_row68_col5.csv",0.003630752908065915,0.004399532917886972,0.004278256092220545
"row_extra_quote71_col6.csv",0.004155457951128483,0.004826896823942661,0.004084783140569925
"row_extra_quote9_col6.csv",0.0040283300913870335,0.004348247777670622,0.004319369792938232
"row_more_sep_row80_col8.csv",0.0041024708189070225,0.004203028045594692,0.0034410511143505573
"row_more_sep_row4_col6.csv",0.003745937952771783,0.003869629930704832,0.0041918507777154446
"row_extra_quote61_col3.csv",0.0039094542153179646,0.005222267936915159,0.004362250212579966
"row_less_sep_row4_col4.csv",0.009860364720225334,0.004102325066924095,0.0037889210507273674
"row_more_sep_row67_col8.csv",0.004518168978393078,0.004008754156529903,0.0038801738992333412
"row_more_sep_row61_col8.csv",0.00459139421582222,0.0042182328179478645,0.0035811630077660084
"row_more_sep_row47_col2.csv",0.004176441114395857,0.003924401011317968,0.004118997137993574
"row_field_delimiter_21_0x20.csv",0.003966514021158218,0.004583999048918486,0.0037037699948996305
"row_extra_quote28_col7.csv",0.004254885949194431,0.0037799859419465065,0.0037061709444969893
"row_less_sep_row36_col4.csv",0.0061537339352071285,0.008540005423128605,0.0036106379702687263
"row_extra_quote36_col7.csv",0.003966404125094414,0.004809710197150707,0.004081932827830315
"row_more_sep_row82_col8.csv",0.004577581770718098,0.004320812877267599,0.004004063084721565
"row_more_sep_row9_col7.csv",0.004621590953320265,0.004205570090562105,0.0036132358945906162
"row_extra_quote7_col5.csv",0.004488753154873848,0.004888871219009161,0.0035521360114216805
"row_more_sep_row31_col3.csv",0.005414455197751522,0.003817147109657526,0.004677263088524342
"row_less_sep_row28_col8.csv",0.003675640095025301,0.004808367229998112,0.008143448270857334
"row_less_sep_row65_col2.csv",0.004526446107774973,0.0036999681033194065,0.004350041970610619
"row_more_sep_row34_col4.csv",0.004246674012392759,0.0039617582224309444,0.004217932000756264
"row_less_sep_row23_col4.csv",0.003799648955464363,0.004320106934756041,0.004690582863986492
"row_more_sep_row66_col0.csv",0.004408601205796003,0.005689159035682678,0.004875220824033022
"row_less_sep_row15_col7.csv",0.005180547013878822,0.0054589989595115185,0.006482917815446854
"row_less_sep_row18_col5.csv",0.0054399059154093266,0.005262868013232946,0.005327626131474972
"row_field_delimiter_55_0x20.csv",0.010295791551470757,0.006467686966061592,0.007448012009263039
"row_less_sep_row56_col6.csv",0.007018933072686195,0.005338078830391169,0.004606312140822411
"row_field_delimiter_22_0x20.csv",0.005277595948427916,0.005520164966583252,0.004289512988179922
"row_less_sep_row36_col3.csv",0.00450090691447258,0.005217482801526785,0.004120740108191967
"row_less_sep_row3_col5.csv",0.003914153203368187,0.004968695808202028,0.004003575071692467
"row_more_sep_row10_col7.csv",0.004042630083858967,0.004232173785567284,0.004021919798105955
"row_extra_quote63_col8.csv",0.0045193820260465145,0.009175012819468975,0.004882793873548508
"row_less_sep_row82_col5.csv",0.0038677009288221598,0.004378330893814564,0.003682316979393363
"row_less_sep_row19_col4.csv",0.004123940132558346,0.004732214845716953,0.0037393448874354362
"row_more_sep_row79_col5.csv",0.0036869400646537542,0.004177969880402088,0.004760794807225466
"row_extra_quote79_col8.csv",0.004361304920166731,0.0044793072156608105,0.003755844896659255
"row_less_sep_row49_col7.csv",0.0036701869685202837,0.004004625137895346,0.003564717946574092
"row_extra_quote30_col3.csv",0.0037199489306658506,0.0042111799120903015,0.008061777800321579
"row_less_sep_row5_col1.csv",0.0036578651051968336,0.003991323988884687,0.004010094795376062
"row_less_sep_row76_col1.csv",0.0036658779717981815,0.005495874211192131,0.003528065048158169
"row_more_sep_row80_col7.csv",0.003897571936249733,0.004362732172012329,0.004282088950276375
